INBR,Name,Name kurz,DS100,Kategorie
5401791,Litomerice mesto,Litomerice mesto,XTLM,6
8195426,Litschau,Litschau,PASKR,6
5401799,Litvinov,Litvinov,OTLVI,6
5401800,Litvinov mesto,Litvinov mesto,XTLTM,6
8300157,Livorno Centrale,Livorno Centrale,XILI,2
8800235,Liège-Carré,Liège-Carré,XBLJ,6
8800012,Liège-Guillemins,Liège-Guillemins,XBLIG,1
8800586,Liège-Saint-Lambert,Liège-Saint-Lambert,XBLP,6
7900003,Ljubljana,Ljubljana,XZL,6
7100207,Llanca,Llanca,OELLA,6
8800126,Lobbes,Lobbes,XBLOB,6
8505400,Locarno,Locarno,XSLC,6
8100124,Lochau-Hörbranz,Lochau-Hörbranz,XALH,6
8400399,Lochem,Lochem,ONLOC,6
5401805,Lochovice,Lochovice,OTLHO,6
8601472,Loeftgaard st,Loeftgaard st,XDLF,6
5401809,Lom u Mostu,Lom u Mostu,OTLOM,6
5401810,Lom u Mostu zastavka,Lom u Mostu zastavka,XTLMZ,6
8700188,Longueau,Longueau,XFLNG,6
8700162,Longwy,Longwy,XFLY,6
8700189,Lons-Le-Saunier,Lons-Le-Saunier,XFLS,6
8101169,Loosdorf b.Melk,Loosdorf b.Melk,XALDF,6
8400403,Loppersum,Loppersum,ONLO,6
8700729,Lorraine TGV,Lorraine TGV,XFLR,6
8101175,Lorüns,Lorüns,OALRU,6
8012255,Lottschesee,Lottschesee,BLOS,6
8503420,Lottstetten,Lottstetten,XSLO,6
5401825,Louka u Litvinova,Louka u Litvinova,XTLUL,6
5401831,Louny,Louny,XTLOU,6
5401832,Louny mesto,Louny mesto,XTLOM,6
5403824,Louny stred,Louny stred,XTLNS,6
8700356,Lourches,Lourches,XFLO,6
8700105,Lourdes,Lourdes,XFL,6
5400176,Lovosice,Lovosice,XTLO,6
5401840,Lovosice mesto,Lovosice mesto,OTLSM,6
5100224,Luban Sl.,Luban Sl.,XPLU,6
5101947,Lubanice,Lubanice,OPLBN,6
5100308,Lubin,Lubin,XPLUG,6
5100378,Lubin Stadion,Lubin Stadion,OPLSA,6
8100066,Ludesch,Ludesch,XALU,6
8000308,Ludwigshafen(Rhein) BASF Mitte,Ludwigshafen(Rhein) BASF Mitte,RLBM,6
8087060,Ludwigshafen(Rhein) BASF Nord,Ludwigshafen(Rhein) BASF Nord,RLBN,6
8002056,Ludwigshafen(Rhein) BASF Süd,Ludwigshafen(Rhein) BASF Süd,RLBS,6
8070167,Ludwigshafen(Rhein) Oppau,Ludwigshafen(Rhein) Oppau,RLOP,6
835814,Ludwigstr. Malstatt - Saarbrücken,Ludwigstr. Malstatt - Saarbrücken,PQSML,6
8505300,Lugano,Lugano,XSL,6
5401861,Luh nad Svatavou,Luh nad Svatavou,XTLS,6
8300061,Luino,Luino,XIL,6
8701415,Lumes Halte,Lumes Halte,XFLUQ,6
7400115,Lund Central,Lund Central,XVLD,2
8601509,Lunde J st,Lunde J st,XDLD,6
8601512,Lunderskov st,Lunderskov st,XDLU,6
8702315,Lunel,Lunel,XFLUN,6
8101185,Lungitz/Gusen,Lungitz/Gusen,OALUN,6
8400405,Lunteren,Lunteren,ONLU,6
8700264,Lunéville,Lunéville,XFLU,6
8502237,Lupfig,Lupfig,XSLP,6
8100123,Lustenau,Lustenau,XALUU,6
8500208,Luterbach-Attisholz,Luterbach-Attisholz,XSLZ,6
715535,Lutherplatz - Kassel,Lutherplatz - Kassel,FKLPL,6
8701439,Lutterbach,Lutterbach,XFLUB,6
8700505,Lutzelbourg,Lutzelbourg,XFLT,6
8200100,Luxembourg,Luxembourg,XLL,6
5401877,Luzany,Luzany,OTLUY,6
8505000,Luzern,Luzern,XSLU,1
5401883,Lvova,Lvova,XTLVV,6
8700152,Lyon Part Dieu,Lyon Part Dieu,XFLPD,6
8100553,Lähn,Lähn,XALN,6
8500035,Läufelfingen,Läufelfingen,XSLL,6
5500765,Lébény-Mosonszentmiklos,Lébény-Mosonszentmiklos,OMLEM,6
8101164,Lödersdorf,Lödersdorf,OALOF,6
5500110,Lököshaza,Lököshaza,XMLO,6
8012245,Lößnitz ob Bf,Lößnitz ob Bf,DLN,6
8012246,Lößnitz unt Bf,Lößnitz unt Bf,DLNU,6
8012247,Lößnitzgrund,Lößnitzgrund,DLOE,6
8012265,Lübz,Lübz,WLZ,6
110452,Lüttringhausen Bahnhof Beyenburger Straße - Remsche,Lüttringhausen Bahnhof Beyenburger Straße - Remsche,D110452,6
8400088,Maarheeze,Maarheeze,PNABN,6
8400417,Maarn,Maarn,ONMN,6
8400419,Maarssen,Maarssen,XNMS,6
8079021,Maasbüll(b Niebüll),Maasbüll(b Niebüll),AMSB,6
8400424,Maastricht,Maastricht,XNMT,6
8400449,Maastricht Noord,Maastricht Noord,PNMAN,6
8400426,Maastricht Randwyck,Maastricht Randwyck,XNMTR,6
7100184,Macanet-Massanes,Macanet-Massanes,OEMAM,6
8300864,Maccagno,Maccagno,OIM C,6
8701479,Machilly,Machilly,XFMCI,6
5401888,Machnin,Machnin,XTMC,6
5401889,Machnin hrad,Machnin hrad,XTMR,6
8505406,Magadino-Vira,Magadino-Vira,OSMGV,6
8703876,Magland,Magland,OFMYJ,6
8301723,Magrè-Cortaccia,Magrè-Cortaccia,OIMMC,6
8509003,Maienfeld,Maienfeld,XSMF,6
8100050,Maishofen-Saalbach,Maishofen-Saalbach,XAMS,6
8701650,Maizieres-les-Metz,Maizieres-les-Metz,OFMZM,6
5401246,Majdalena,Majdalena,OTCHT,6
5401892,Mala Bela,Mala Bela,XTMLB,6
5401898,Mala Skala,Mala Skala,OTMAS,6
5401899,Mala Velen,Mala Velen,XTMV,6
5100040,Malbork,Malbork,XPMA,6
8087006,Malchow Krebssee,Malchow Krebssee,WMAK,6
5102278,Malczyce,Malczyce,XPMAL,6
5401901,Male Brezno nad Labe,Male Brezno nad Labe,OTMBL,6
8011650,Malk Göhren,Malk Göhren,WGRN,6
5401910,Malkov,Malkov,OTMKV,6
8701481,Malling(F),Malling(F),OFMAG,6
8012297,Malliß,Malliß,WML,6
8100093,Mallnitz-Obervellach,Mallnitz-Obervellach,XAMO,6
7400004,Malmö Central,Malmö Central,XVM,2
5102184,Malomice,Malomice,XPMLO,6
8303905,Malpensa Aeroporto T1,Malpensa Aeroporto T1,XIFMA,3
8320005,Malpensa Aeroporto T2,Malpensa Aeroporto T2,PIAAX,3
8012298,Malter,Malter,DMAL,6
8270680,Mamer,Mamer,XLMR,6
8276932,Mamer Lycée,Mamer Lycée,XLMY,6
8506155,Mammern (See),Mammern (See),XSMMS,6
8506137,Mammern(Bodensee),Mammern(Bodensee),XSMM,6
8800121,Manage,Manage,XBMA,6
8003836,Mandern,Mandern,FMAN,6
8012299,Manebach,Manebach,UMCH,6
804281,Manfort Bahnhof - Leverkusen,Manfort Bahnhof - Leverkusen,D804281,6
8506160,Mannenbach (See),Mannenbach (See),XSMBS,6
8506134,Mannenbach-Salenstein,Mannenbach-Salenstein,XSMB,6
8270690,Manternach,Manternach,XLMN,6
8400427,Mantgum,Mantgum,ONMG,6
8070481,Marbach(b Münsingen),Marbach(b Münsingen),TMBM,6
8003851,Marbach-Grafeneck,Marbach-Grafeneck,TGRA,6
8701580,Marbache,Marbache,OFMRB,6
8800156,Marbehan,Marbehan,XBMAR,6
8800473,Marche-les-Dames,Marche-les-Dames,XBMD,6
8100466,Marchegg,Marchegg,XAMG,6
8800122,Marchienne au Pont,Marchienne au Pont,XBMP,6
8800485,Marchienne-Zone,Marchienne-Zone,XBMIZ,6
8101204,Marchtrenk,Marchtrenk,XAMR,6
5100078,Marciszow,Marciszow,OPMW,6
8003858,Margertshausen Bf,Margertshausen Bf,MMGH,6
7900006,Maribor,Maribor,XZM,6
8400428,Marienberg(NL),Marienberg(NL),ONMB,6
8012301,Marienberg(Sachs),Marienberg(Sachs),DMG,6
8700492,Marignier,Marignier,OFMGM,6
8003873,Markelsheim,Markelsheim,TMA,6
836472,Markt - Heusweiler,Markt - Heusweiler,PQHM,6
8003883,Marktl,Marktl,MMK,6
121003,Marktplatz (Kaiserstraße U) - Karlsruhe,Marktplatz (Kaiserstraße U) - Karlsruhe,PQKMZ,6
131011,Marktplatz (Pyramide U) - Karlsruhe,Marktplatz (Pyramide U) - Karlsruhe,PQKPU,6
8079035,Marktplatz - Karlsruhe,Marktplatz - Karlsruhe,RKMAK,6
5401928,Markvartice,Markvartice,XTMVE,6
8701544,Marle-sur-Serre,Marle-sur-Serre,XFMSS,6
8800154,Marloie,Marloie,XBMR,6
8704948,Marne la Vallée-Chessy,Marne la Vallée-Chessy,XFMVC,6
8003893,Marnheim,Marnheim,FMHM,6
8505303,Maroggia-Melano,Maroggia-Melano,OSMME,6
8700464,Marseille-Blancarde,Marseille-Blancarde,XFMBL,6
8700074,Marseille-St-Charles,Marseille-St-Charles,XFM,6
8400430,Martenshoek,Martenshoek,XNMH,6
8501500,Martigny,Martigny,XSMA,6
8701583,Martigues,Martigues,XFMAG,6
8007009,Marxzell,Marxzell,RMX,6
8079119,Maselheim,Maselheim,TMSM,6
8003910,Massing,Massing,MMSG,6
104722,Mathildenplatz - Darmstadt,Mathildenplatz - Darmstadt,FDN M,6
366062,Mathystraße - Karlsruhe,Mathystraße - Karlsruhe,RKMTY,6
8100106,Matrei am Brenner,Matrei am Brenner,XAM,6
8100409,Mattighofen,Mattighofen,XAMAH,6
8003912,Matzing,Matzing,MMTZ,6
8700249,Maubeuge,Maubeuge,XFMB,6
8100410,Mauerkirchen,Mauerkirchen,XAMK,6
8003918,Maulbronn Stadt/Kloster,Maulbronn Stadt/Kloster,TMBS,6
8100125,Mautern im Liesingtal,Mautern im Liesingtal,XAMT,6
8070804,Mauthaus,Mauthaus,NMAU,6
8084068,Maxau,Maxau,RMAX,6
8003923,Maximiliansau Eisenbahnstraße,Maximiliansau Eisenbahnstraße,RMAL,6
8084067,Maximiliansau West,Maximiliansau West,RMAW,6
8100541,Mayrhofen im Zillertal,Mayrhofen im Zillertal,XAMY,6
8800010,Mechelen,Mechelen,XBMCH,6
5401941,Medenec,Medenec,XTMED,6
5401942,Medenec zastavka,Medenec zastavka,XTMEZ,6
5300063,Medias,Medias,XUM,6
8400434,Meerssen,Meerssen,XNMES,6
8079026,Meeschensee,Meeschensee,AMSS,6
8012324,Meinersdorf(Erzgeb),Meinersdorf(Erzgeb),DMS,6
8508308,Meiringen,Meiringen,XSM,6
8505302,Melide,Melide,OSMED,6
8100005,Melk,Melk,XAME,6
8012330,Mellenbach-Glasbach,Mellenbach-Glasbach,UMEL,6
8503414,Mellikon,Mellikon,OSMEX,6
8509412,Mels,Mels,XSMS,6
8700540,Melun,Melun,XFMEL,6
8505305,Mendrisio,Mendrisio,XSME,6
8518475,Mendrisio S. Martino,Mendrisio S. Martino,PSMPP,6
8003970,Mengeringhausen,Mengeringhausen,FMGH,6
8077779,Menningen-Leitishofen,Menningen-Leitishofen,RMEN,6
8700150,Menton,Menton,XFME,6
8701518,Menton Garavan,Menton Garavan,OFMGV,6
8007145,Menzingen(Baden),Menzingen(Baden),RMZN,6
8508297,Menznau,Menznau,XSMEN,6
8400435,Meppel,Meppel,ONMP,6
8300097,Merano/Meran,Merano/Meran,XIMM,6
8800340,Merchtem,Merchtem,XBMER,6
8800123,Merelbeke,Merelbeke,XBME,6
8200110,Mersch(LUX),Mersch(LUX),XLM,6
8270720,Mertert,Mertert,XLMT,6
8701637,Merxheim(Colmar),Merxheim(Colmar),XFMEH,6
8000202,Merzig(Saar) Ost,Merzig(Saar) Ost,SMZO,6
430011,Messe/Deutz Bahnhof - Köln,Messe/Deutz Bahnhof - Köln,D430011,6
8004005,Mettmann Stadtwald,Mettmann Stadtwald,KME,6
8004007,Mettmann Zentrum,Mettmann Zentrum,KMEW,6
8701651,Metz Nord,Metz Nord,OFMZN,6
8700019,Metz Ville,Metz Ville,XFMZV,6
8070678,Metzingen-Neuhausen,Metzingen-Neuhausen,TNHU,6
8714732,Meuse TGV,Meuse TGV,XFMU,6
8012346,Meuselbach-Schwarzmühle,Meuselbach-Schwarzmühle,UMEU,6
8012348,Meyenburg,Meyenburg,WME,6
8300102,Mezzocorona,Mezzocorona,XIMZ,6
5500853,Mezöpeterd,Mezöpeterd,OMMZP,6
8012342,Meßdorf,Meßdorf,LMF,6
8077778,Meßkirch,Meßkirch,RMSS,6
8270730,Michelau(LUX),Michelau(LUX),XLMC,6
8007194,Michelau(Württ),Michelau(Württ),TMIC,6
8007277,Michelbach(Unterfr),Michelbach(Unterfr),FMIC,6
8070165,Michelbach(Unterfr) Herrnmühle,Michelbach(Unterfr) Herrnmühle,FMICH,6
8100412,Micheldorf,Micheldorf,XAMI,6
8400436,Middelburg,Middelburg,ONM,6
8601593,Middelfart st,Middelfart st,XDMF,6
8007193,Miedelsbach-Steinenberg,Miedelsbach-Steinenberg,TMST,6
5102265,Miekinia,Miekinia,XPMIE,6
8501014,Mies,Mies,OSMIS,6
5102244,Mikolow,Mikolow,XPMIK,6
5401975,Mikulasovice dolni nadrazi,Mikulasovice dolni nadrazi,XTMD,6
5401976,Mikulasovice horni nadrazi,Mikulasovice horni nadrazi,XTMHN,6
5401977,Mikulasovice stred,Mikulasovice stred,XTMHS,6
5102272,Mikulowa,Mikulowa,OPMKU,6
8300046,Milano Centrale,Milano Centrale,XIMB,1
8300416,Milano Greco Pirelli,Milano Greco Pirelli,XIMG,6
8300062,Milano Lambrate,Milano Lambrate,XIML,6
8300047,Milano Porta Garibaldi,Milano Porta Garibaldi,XIMP,6
8300418,Milano Rogoredo,Milano Rogoredo,XIMR,6
5102263,Milkowice,Milkowice,XPMLK,6
219774,Millrath S/Feldstraße - Erkrath,Millrath S/Feldstraße - Erkrath,D219774,6
8012353,Milmersdorf,Milmersdorf,WMF,6
8800237,Milmort,Milmort,XBMM,6
8000640,Miltenberg,Miltenberg,NM,6
5400140,Mimon,Mimon,XTMM,6
8100478,Mining,Mining,XAMN,6
8505417,Minusio,Minusio,D8505417,6
8700362,Miramas,Miramas,XFMI,6
5400283,Mirovice,Mirovice,OTMV,6
8012361,Mirow,Mirow,WMIR,6
8012366,Mitteloelsnitz,Mitteloelsnitz,DMST,6
8101219,Mitterberghütten,Mitterberghütten,XAMH,6
8101221,Mitterdorf-Veitsch,Mitterdorf-Veitsch,XAMV,6
8004046,Mittergars,Mittergars,MMIG,6
8100417,Mittewald an der Drau,Mittewald an der Drau,OAMIW,6
8101210,Mixnitz-Bärenschützklamm,Mixnitz-Bärenschützklamm,XAMIX,6
5400141,Mlada Boleslav hl.n.,Mlada Boleslav hl.n.,XTMB,2
5402007,Mlada Boleslav mesto,Mlada Boleslav mesto,XTMBM,6
5402019,Mlcechvosty,Mlcechvosty,OTMVY,6
5102284,Mlynsko,Mlynsko,OPMLK,6
5402025,Mlyny(CZ),Mlyny(CZ),XTMY,6
5402030,Mnichovo Hradiste,Mnichovo Hradiste,OTMOR,6
8700127,Modane,Modane,XFMOD,6
8705091,Modane(Fr),Modane(Fr),D8705091,6
8300214,Modena,Modena,XIMD,6
5102311,Modla,Modla,XPMDL,6
8101231,Mogersdorf,Mogersdorf,OAMOG,6
5100220,Mogilno,Mogilno,XPMG,6
5402040,Mojzir,Mojzir,OTMJZ,6
8800124,Mol,Mol,XBML,6
8509415,Mols,Mols,XSMOS,6
723630,Moltkestraße/Städt. Klinikum - Karlsruhe,Moltkestraße/Städt. Klinikum - Karlsruhe,PQKSK,6
8700395,Mommenheim,Mommenheim,XFMH,6
8700174,Monaco-Monte-Carlo,Monaco-Monte-Carlo,XFMC,6
8300103,Monfalcone,Monfalcone,XIMOF,6
8300421,Monguelfo-Casies/Welsberg-Gsies,Monguelfo-Casies/Welsberg-Gsies,XIMW,6
8800025,Mons,Mons,XBMS,6
8700177,Montbéliard Ville,Montbéliard Ville,XFMD,6
8700096,Montelimar,Montelimar,XFMN,6
8300183,Monterosso,Monterosso,XIMRO,6
8501421,Monthey,Monthey,XSMY,6
8700028,Montluçon Ville,Montluçon Ville,XFMLV,6
8700159,Montmelian,Montmelian,XFMOM,6
8700097,Montpellier Saint-Roch,Montpellier Saint-Roch,XFMO,6
8768888,Montpellier Sud de France,Montpellier Sud de France,PFMSF,6
8501300,Montreux,Montreux,XSMO,6
8300063,Monza,Monza,XIMOZ,6
8400077,Mook-Molenhoek,Mook-Molenhoek,PNABI,6
8079023,Moorbekhalle,Moorbekhalle,AMBH,6
8079265,Moosbachtal,Moosbachtal,SMBT,6
8100376,Moosbierbaum-Heiligeneich,Moosbierbaum-Heiligeneich,XAMB,6
8007630,Moosrain,Moosrain,MMRI,6
8701643,Moret-Veneux-les-Sablons,Moret-Veneux-les-Sablons,XFMOR,6
8501037,Morges,Morges,XSMG,6
8700284,Morhange,Morhange,XFMOH,6
8012387,Moritzburg,Moritzburg,DMO,6
5500016,Mosonmagyarovar,Mosonmagyarovar,XMMO,6
5400203,Most,Most,XTMO,6
5402062,Most-Kopisty,Most-Kopisty,XTMOK,6
5403763,Most-Minerva,Most-Minerva,OTMTM,6
5402063,Mostek,Mostek,XTMT,6
8705360,Mouans-Sartoux,Mouans-Sartoux,PFABX,6
8700049,Mouchard,Mouchard,XFMOU,6
8700041,Moulins-sur-Allier,Moulins-sur-Allier,XFMSA,6
8800159,Mouscron,Mouscron,XBMN,6
8800480,Moustier,Moustier,XBMT,6
8500105,Moutier,Moutier,XSMU,6
8700129,Moutiers-Salins-Brides-les-Bains,Moutiers-Salins-Brides-les-Bains,XFMT,6
8700364,Moyeuvre-Grande,Moyeuvre-Grande,XFMG,6
5102335,Mrozow,Mrozow,XPMRO,6
8800129,Muizen,Muizen,XBMU,6
8013486,Muldenberg,Muldenberg,DMB,6
8700031,Mulhouse Ville,Mulhouse Ville,XFMV,6
8700564,Mulhouse-Dornach,Mulhouse-Dornach,XFMVD,6
8007809,Mulsum-Essel,Mulsum-Essel,AMS,6
8100489,Munderfing,Munderfing,XAMF,6
8701497,Mundolsheim,Mundolsheim,XFMUM,6
8800372,Munkzwalm,Munkzwalm,XBMZ,6
8270780,Munsbach,Munsbach,XLMB,6
8700563,Munster(Metzeral),Munster(Metzeral),XFMST,6
8506396,Muolen,Muolen,XSMUO,6
8509417,Murg,Murg,XSMR,6
8100555,Musau,Musau,XAMU,6
8700183,Mussidan,Mussidan,XFMUS,6
5402074,Mutejovice,Mutejovice,XTMU,6
8500020,Muttenz,Muttenz,XSMT,6
5100175,Myslowice,Myslowice,XPMS,6
8700032,Mâcon Ville,Mâcon Ville,XFMCV,6
8700253,Mâcon-Loché TGV,Mâcon-Loché TGV,XFMAL,6
8017015,Mägdesprung,Mägdesprung,LMAE,6
8070480,Mägerkingen,Mägerkingen,TMGK,6
8506184,Märwil,Märwil,XSMW,6
8101230,Mödling,Mödling,OAMOD,6
8500302,Möhlin,Möhlin,XSMI,6
8007279,Mömbris-Mensengesäß,Mömbris-Mensengesäß,FMOE,6
8070166,Mömbris-Strötzbach,Mömbris-Strötzbach,FMOES,6
8100484,Mönchhof-Halbturn,Mönchhof-Halbturn,OAMHH,6
374900,Mörsch Am Hang - Rheinstetten,Mörsch Am Hang - Rheinstetten,PQRMG,6
723109,Mörsch Bach-West - Rheinstetten,Mörsch Bach-West - Rheinstetten,RMBC,6
724171,Mörsch Merkurstraße - Rheinstetten,Mörsch Merkurstraße - Rheinstetten,RMME,6
367217,Mörsch Narzissenstraße - Rheinstetten,Mörsch Narzissenstraße - Rheinstetten,PQRMN,6
723653,Mörsch Rheinaustraße - Rheinstetten,Mörsch Rheinaustraße - Rheinstetten,RMRH,6
361818,Mörsch Römerstraße - Rheinstetten,Mörsch Römerstraße - Rheinstetten,PQRMO,6
720273,Mörsch Rösselsbrünnle - Rheinstetten,Mörsch Rösselsbrünnle - Rheinstetten,RMRB,6
8101237,Mötz,Mötz,XAMTZ,6
8070695,Mügeln Bf,Mügeln Bf,DMUE,6
8070696,Mügeln Stadt,Mügeln Stadt,DMUES,6
370103,Mühlburg West - Karlsruhe,Mühlburg West - Karlsruhe,PQKMH,6
370503,Mühlburger Feld - Karlsruhe,Mühlburger Feld - Karlsruhe,PQKMF,6
363449,Mühlburger Tor - Karlsruhe,Mühlburger Tor - Karlsruhe,PQKMK,6
8000258,Mühldorf(Oberbay),Mühldorf(Oberbay),MMF,6
8100087,Mühldorf-Möllbrücke,Mühldorf-Möllbrücke,XAMM,6
8509418,Mühlehorn,Mühlehorn,XSMH,6
836475,Mühlenstr. Walpershofen - Riegelsberg,Mühlenstr. Walpershofen - Riegelsberg,PQRWL,6
8101248,Mühlheim am Inn,Mühlheim am Inn,XAMHM,6
8070494,Mühringen,Mühringen,TMRN,6
149144,Mülheim Bahnhof - Köln,Mülheim Bahnhof - Köln,D149144,6
444017,Mülheim Wiener Platz - Köln,Mülheim Wiener Platz - Köln,KKM W,6
8100424,Müllendorf,Müllendorf,OAML,6
8098263,München Hbf (tief),München Hbf (tief),MHT,2
8098261,München Hbf Gl.27-36,München Hbf Gl.27-36,MH  N,2
8098262,München Hbf Gl.5-10,München Hbf Gl.5-10,MH  S,2
8099501,München Süd,München Süd,MS,6
8504411,Münchenbuchsee,Münchenbuchsee,XSMBU,6
8004164,Münchhausen,Münchhausen,FMHN,6
8007325,Münchingen,Münchingen,TMCG,6
8070220,Münchingen Rührberg,Münchingen Rührberg,TMCR,6
8070495,Münsingen,Münsingen,TMN,6
8507006,Münsingen(CH),Münsingen(CH),XSMUS,6
8100488,Münster-Wiesing,Münster-Wiesing,XAMW,6
8506126,Münsterlingen-Scherzingen,Münsterlingen-Scherzingen,XSMN,6
8007337,Münstertal(Schwarzwald),Münstertal(Schwarzwald),RUM,6
8007142,Münzesheim,Münzesheim,RMZH,6
8007146,Münzesheim Ost,Münzesheim Ost,RMZO,6
8100029,Mürzzuschlag,Mürzzuschlag,XAMZ,6
8400452,Naarden-Bussum,Naarden-Bussum,ONN,6
8601645,Naestved st,Naestved st,XDNV,6
5500913,Nagymaros-Visegrad,Nagymaros-Visegrad,XMNV,6
8070497,Nammen-Bad,Nammen-Bad,HNMB,6
8800018,Namur,Namur,XBNA,6
8701659,Nancois Tronville,Nancois Tronville,XFNT,6
8700018,Nancy,Nancy,XFN,6
8700020,Nantes,Nantes,XFNA,1
8700073,Narbonne,Narbonne,XFNB,6
8012415,Naumburg(Saale)Ost,Naumburg(Saale)Ost,UNMO,6
8070691,Naundorf(b Oschatz),Naundorf(b Oschatz),DNAO,6
5402100,Navarov,Navarov,XTNAV,6
8004213,Neanderthal,Neanderthal,KNEA,6
430163,Neanderthal Museum - Mettmann,Neanderthal Museum - Mettmann,D430163,6
8502005,Nebikon,Nebikon,XSN,6
8070698,Nebitzschen,Nebitzschen,DNEB,6
8007435,Neckarbischofsheim Helmhof,Neckarbischofsheim Helmhof,RNBH,6
8007434,Neckarbischofsheim Stadt,Neckarbischofsheim Stadt,RNHS,6
8004226,Neckarsulm Süd,Neckarsulm Süd,TN  S,6
8012420,Nedlitz,Nedlitz,LNE,6
5402109,Nedvezi,Nedvezi,OTNVI,6
8800130,Neerpelt,Neerpelt,XBN,6
5400225,Nejdek,Nejdek,XTNJ,6
5400238,Nejdek zastavka,Nejdek zastavka,XTNJZ,6
5400233,Nejdek-Oldrichov,Nejdek-Oldrichov,XTOL,6
5400234,Nejdek-Sejfy,Nejdek-Sejfy,XTNHZ,6
5400239,Nejdek-Sucha,Nejdek-Sucha,XTS,6
5400235,Nejdek-Tisova,Nejdek-Tisova,XTTI,6
5402112,Nelahozeves,Nelahozeves,OTNEL,6
5402113,Nelahozeves zamek,Nelahozeves zamek,OTNLZ,6
8004234,Nemmenich,Nemmenich,KNEM,6
8704092,Nemours St Pierre,Nemours St Pierre,XFNP,6
8101262,Nendeln,Nendeln,XAND,6
8012426,Nennigmühle,Nennigmühle,DNGM,6
8100068,Nenzing,Nenzing,XANE,6
8077772,Nenzingen,Nenzingen,RNN,6
5400128,Neratovice,Neratovice,XTNE,6
5454688,Neratovice sidliste,Neratovice sidliste,PTNVS,6
8800267,Nessonvaux,Nessonvaux,XBNE,6
5402126,Nestedice,Nestedice,XTNT,6
5402127,Nestemice,Nestemice,XTNM,6
8101265,Nettingsdorf,Nettingsdorf,XANF,6
8017016,Netzkater,Netzkater,LNKA,6
8017349,Neu Pudagla,Neu Pudagla,WNPG,6
8007120,Neu St Jürgen,Neu St Jürgen,ANSJ,6
8007850,Neu-Anspach,Neu-Anspach,FNAP,6
8504221,Neuchâtel,Neuchâtel,XSNC,6
8100388,Neudorf b.Parndorf,Neudorf b.Parndorf,OANEF,6
8012442,Neudorf(Erzgeb),Neudorf(Erzgeb),DNDF,6
8004260,Neudorf-Platendorf,Neudorf-Platendorf,HNPL,6
8004265,Neuenbürg(Enz),Neuenbürg(Enz),TNE,6
8070276,Neuenbürg(Enz) Freibad,Neuenbürg(Enz) Freibad,TNEB,6
8004264,Neuenbürg(Enz) Süd,Neuenbürg(Enz) Süd,TNES,6
8070278,Neuenbürg(Enz)-Rotenbach Eyachbrücke,Neuenbürg(Enz)-Rotenbach Eyachbrücke,TNEE,6
8004262,Neuenhaus,Neuenhaus,HNEH,6
8004261,Neuenhaus Süd,Neuenhaus Süd,HNES,6
8800181,Neufchateau(B),Neufchateau(B),XBNC,6
8700285,Neufchateau(F),Neufchateau(F),XFNE,6
8100495,Neufeld/Leitha,Neufeld/Leitha,OANE,6
8007448,Neuffen,Neuffen,TNEF,6
8007228,Neufra(Hohenz),Neufra(Hohenz),TNFH,6
8087081,Neuhaus am Rennweg,Neuhaus am Rennweg,UNHR,6
8004289,Neuhausen Bad Bf,Neuhausen Bad Bf,RNHN,6
8518924,Neuhausen Rheinfall,Neuhausen Rheinfall,PSNPF,6
8503423,Neuhausen(CH),Neuhausen(CH),XSNE,6
8026358,Neuhausen(b Landshut),Neuhausen(b Landshut),MNHL,6
8071117,Neuhausmühle,Neuhausmühle,NNHM,6
8506398,Neukirch-Egnach,Neukirch-Egnach,XSNK,6
8101278,Neukirchen b.Lambach,Neukirchen b.Lambach,OANLB,6
8004298,Neukirchen(Inn),Neukirchen(Inn),MNK,6
8101260,Neukirchen-Gampern,Neukirchen-Gampern,OANEG,6
8012462,Neukirchen-Klaffenbach,Neukirchen-Klaffenbach,DNK,6
8100134,Neumarkt am Wallersee,Neumarkt am Wallersee,XANKW,6
8100023,Neumarkt-Kallham,Neumarkt-Kallham,XANK,6
8000720,Neumarkt-St Veit,Neumarkt-St Veit,MNR,6
8007062,Neumünster Süd AKN,Neumünster Süd AKN,ANM,6
8114529,Neunagelberg,Neunagelberg,PAKYX,6
8004308,Neunkirch,Neunkirch,RNK,6
8101277,Neunkirchen NÖ,Neunkirchen NÖ,OANKO,6
8010245,Neuoelsnitz,Neuoelsnitz,DNOE,6
8101288,Neuratting,Neuratting,XANG,6
721887,Neureut Adolf-Ehrmann-Bad - Karlsruhe,Neureut Adolf-Ehrmann-Bad - Karlsruhe,RKNEA,6
723873,Neureut Bärenweg - Karlsruhe,Neureut Bärenweg - Karlsruhe,RKNEB,6
371110,Neureut Welschneureuter Straße - Karlsruhe,Neureut Welschneureuter Straße - Karlsruhe,PQKNW,6
8100434,Neusiedl am See,Neusiedl am See,OANEU,6
8099507,Neustadt(Holst)Gbf,Neustadt(Holst)Gbf,ANN,6
8084074,Neustift(b Passau),Neustift(b Passau),NNSP,6
378420,Neuwiesenreben - Ettlingen,Neuwiesenreben - Ettlingen,PQREN,6
8004315,Neuötting,Neuötting,MNN,6
364350,Neviges Markt/Bahnhof - Velbert,Neviges Markt/Bahnhof - Velbert,D364350,6
5402134,Nezdenice,Nezdenice,OTNZD,6
8700171,Nice Ville,Nice Ville,XFNC,6
8700481,Nice-Riquier,Nice-Riquier,OFNIR,6
